Image Link,Name of movie,Year of release,Certificate,Runtime (min),Genre,Rating,MetaScore,Votes,Grosses,Description,Director,Stars
"https://m.media-amazon.com/images/M/MV5BOWZjNmViZWUtZWQzYy00NzVlLWEwZGUtMTc2ZjBiZDE1N2YzXkEyXkFqcGdeQXVyNDE5MTU2MDE@._V1_UY209_CR2,0,140,209_AL_.jpg",Orfeu Negro,1959,N/A,100,"Drama, Musical, Romance",7.4,81,"11,933",*****,"A retelling of the Orpheus and Eurydice myth, set during the time of the Carnaval in Rio de Janeiro.",Marcel Camus,"Breno Mello, Marpessa Dawn, Lourdes de Oliveira, Léa Garcia"
"https://m.media-amazon.com/images/M/MV5BMTkxMDI1MjExNF5BMl5BanBnXkFtZTcwNzA1MzQ3Mg@@._V1_UY209_CR0,0,140,209_AL_.jpg",My One and Only,2009,PG-13,108,"Adventure, Biography, Comedy",6.5,62,"9,287",$2.48M,"After leaving her philandering husband, an elegant socialite takes her two sons on a road trip across America in search of a better life.",Richard Loncraine,"Renée Zellweger, Logan Lerman, Mark Rendall, Kevin Bacon"
"https://m.media-amazon.com/images/M/MV5BZGZmYTlkZmUtYmU5ZS00YzkyLTkyODQtNWVjMDdmZDdkZWU4XkEyXkFqcGdeQXVyODY2ODk0MDQ@._V1_UX140_CR0,0,140,209_AL_.jpg",When the Wind Blows,1986,N/A,84,"Animation, Drama, War",7.7,^^^^^^,"12,063",$0.01M,A naive elderly British rural couple survive the initial onslaught of a nuclear war.,Jimmy T. Murakami,"Peggy Ashcroft, John Mills, Robin Houston, James Russell"
"https://m.media-amazon.com/images/M/MV5BNWQ1NWY1OTctYmJkMy00OTdlLTkwZGItMDgxYjZkNTAzNDU5XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX140_CR0,0,140,209_AL_.jpg",Tristana,1970,PG-13,99,Drama,7.4,93,"12,496",$0.01M,"Shortly after her mother's death, an innocent and youthful woman will find refuge into the household of her middle-aged aristocratic guardian, who will submit her to his sexual advances.",Luis Buñuel,"Catherine Deneuve, Fernando Rey, Franco Nero, Lola Gaos"
"https://m.media-amazon.com/images/M/MV5BZjgyNjE0Y2UtNWZiMS00YzYxLWFiNzktZjFlNGM3M2VkNTNjXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX140_CR0,0,140,209_AL_.jpg",Eye of the Needle,1981,U,112,"Romance, Thriller, War",7.1,61,"11,417",$17.58M,"A ruthless German spy, trying to get out of Britain with vital information about D-Day, must spend time with a young woman and her crippled husband.",Richard Marquand,"Donald Sutherland, Kate Nelligan, Stephen MacKenna, Philip Martin Brown"
"https://m.media-amazon.com/images/M/MV5BMTQyODM5MDQyOV5BMl5BanBnXkFtZTgwMDQxODc1MTE@._V1_UX140_CR0,0,140,209_AL_.jpg",Kid Cannabis,2014,N/A,110,"Biography, Comedy, Crime",6.4,54,"10,365",*****,An eighteen year old high school drop out and his twenty-seven year old friend start trafficking marijuana across the border of Canada in order to make money and their lives are changed forever.,John Stockwell,"Jonathan Daniel Brown, Kenny Wormald, Aaron Yoo, Ron Perlman"
"https://m.media-amazon.com/images/M/MV5BMjU4N2JiYjctNDQyOC00ZDZjLTlhMGYtOGJkMmYwYTM3NjcwXkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_UY209_CR8,0,140,209_AL_.jpg",Metropolitan,1990,N/A,98,"Comedy, Drama, Romance",7.3,77,"11,984",$2.94M,"A group of young upper-class Manhattanites are blithely passing through the gala debutante season, when an unusual outsider joins them and stirs them up.",Whit Stillman,"Carolyn Farina, Edward Clements, Chris Eigeman, Taylor Nichols"
"https://m.media-amazon.com/images/M/MV5BYWNjMTRkOGMtOGMyZS00NTNlLTg5ZTctYTEzMWM1ZDExZjgzXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX140_CR0,0,140,209_AL_.jpg",After the Thin Man,1936,N/A,112,"Comedy, Crime, Mystery",7.6,^^^^^^,"11,788",$4.34M,"Private detective Nick Charles and his wealthy wife Nora are back home at last and hoping for a quiet New Year when there is a murder. The obvious suspect is his wife, Nora's cousin, Selma.",W.S. Van Dyke,"William Powell, Myrna Loy, James Stewart, Elissa Landi"
"https://m.media-amazon.com/images/M/MV5BNTI5YWYxOTYtMmYyOC00OTg5LTljZTgtMTE0MGZlMGIyZTM3XkEyXkFqcGdeQXVyNzA5NjUyNjM@._V1_UX140_CR0,0,140,209_AL_.jpg",Les couloirs du temps: Les visiteurs II,1998,N/A,118,"Comedy, Fantasy",6.1,^^^^^^,"12,898",$0.15M,Knight Godefroy has to return to our time from 1023 to get back the sacred jewels that Jacquouille has taken to the 20th century.,Jean-Marie Poiré,"Christian Clavier, Jean Reno, Muriel Robin, Marie-Anne Chazel"
"https://m.media-amazon.com/images/M/MV5BOGFkZTA4MWYtNTM3Mi00Y2ZhLWEzYmMtNzIwMDFmMWU1MzdjXkEyXkFqcGdeQXVyMTc3MjY3NTY@._V1_UY209_CR4,0,140,209_AL_.jpg",Ying hung boon sik II,1987,Not Rated,105,"Action, Crime, Drama",7.2,^^^^^^,"10,954",*****,A restauranteur teams up with a police officer and his ex-con brother to avenge the death of a friend's daughter.,John Woo,"Leslie Cheung, Chow Yun-Fat, Lung Ti, Dean Shek"
"https://m.media-amazon.com/images/M/MV5BNGZlYzNiNTgtYTk5NS00OWZkLTkwOTgtM2NiZjZiM2Q2MjdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX140_CR0,0,140,209_AL_.jpg",w Delta z,2007,R,104,"Crime, Drama, Horror",5.7,^^^^^^,"9,177",*****,A calculating killer coerces a detective to pay for his previous mistakes.,Tom Shankland,"Stellan Skarsgård, Melissa George, Ashley Walters, Tom Hardy"
"https://m.media-amazon.com/images/M/MV5BYWMwODliMDgtNzc5MS00NzZmLWJmYWEtMzU4Zjg3NzY3YzAyXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UY209_CR2,0,140,209_AL_.jpg",Paa,2009,U,133,"Comedy, Drama",7.1,30,"12,428",$0.20M,A father tries to help his son cope with a rare condition that causes the young boy to age beyond his years.,R. Balki,"Amitabh Bachchan, Abhishek Bachchan, Vidya Balan, Paresh Rawal"
"https://m.media-amazon.com/images/M/MV5BMTg1NDU1MzktNDQ2Ny00ZTM0LThmY2MtYmJlYWVhYzU3NDg1XkEyXkFqcGdeQXVyMTk5MjAyMjM@._V1_UY209_CR8,0,140,209_AL_.jpg",Shotgun Stories,2007,PG-13,92,"Drama, Thriller",7.1,76,"11,004",$0.05M,"Set in Arkansas, this poetic and powerful film directed by Jeff Nichols (Mud, Take Shelter) tracks a blood feud that erupts when two sets of half-brothers come to blows at their father's funeral.",Jeff Nichols,"Michael Shannon, Douglas Ligon, Barlow Jacobs, Michael Abbott Jr."
"https://m.media-amazon.com/images/M/MV5BMzZjODA5NjctMGZlNC00YjNlLTg2NDQtNDE1YTc3YTMxYzBmXkEyXkFqcGdeQXVyMTEwODg2MDY@._V1_UY209_CR0,0,140,209_AL_.jpg",Escape to Witch Mountain,1975,U,97,"Adventure, Family, Fantasy",6.3,60,"11,016",$20.00M,Two mysterious orphan children have extraordinary powers and are chased by a scheming millionaire. But where do these kids really call home?,John Hough,"Eddie Albert, Ray Milland, Donald Pleasence, Kim Richards"
"https://m.media-amazon.com/images/M/MV5BMGE0YzJkNjUtOGU4Ny00Njc0LTg1ZmItNjA5ZGVkZGVhYzk5XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UY209_CR0,0,140,209_AL_.jpg",Eddie,1996,PG-13,100,"Comedy, Sport",5.2,^^^^^^,"11,299",$31.36M,"Coincidences lead to the New York Knicks, getting its loudest fan, Edwina ""Eddie"" Franklin, as coach. Season victory?",Steve Rash,"Whoopi Goldberg, Frank Langella, Dennis Farina, Richard Jenkins"
"https://m.media-amazon.com/images/M/MV5BY2ZhZjg0MmQtOTA1MS00ZTBiLTgwNGItOWRmNDljZjNlOTgxXkEyXkFqcGdeQXVyNTQ4ODA2NzQ@._V1_UY209_CR1,0,140,209_AL_.jpg",Final Girl,2015,R,84,"Horror, Thriller",4.7,^^^^^^,"16,534",*****,"A man teaches a young woman how to become a complete weapon. Later, she is approached by a group of sadistic teens who kill blonde women for unknown reasons. The hunting season begins.",Tyler Shields,"Abigail Breslin, Wes Bentley, Logan Huffman, Alexander Ludwig"
"https://m.media-amazon.com/images/M/MV5BNjQ2ODY2Njk4Ml5BMl5BanBnXkFtZTgwNzU4MjU4MDE@._V1_UY209_CR0,0,140,209_AL_.jpg",Wrong,I) (2012,N/A,94,"Comedy, Mystery",6.2,58,"10,292",$0.05M,"Dolph Springer wakes up one morning to realize he has lost the love of his life, his dog, Paul. During his quest to get Paul (and his life) back, Dolph radically changes the lives of others -- risking his sanity all the while.",Quentin Dupieux,"Jack Plotnick, Todd Giebenhain, Eric Judor, Alexis Dziena"
"https://m.media-amazon.com/images/M/MV5BMjMwNzgzNTI0M15BMl5BanBnXkFtZTgwODU0MTk4NTE@._V1_UY209_CR0,0,140,209_AL_.jpg",The Vatican Tapes,2015,PG-13,91,"Horror, Thriller",4.7,38,"18,851",$1.71M,A priest and two Vatican exorcists must do battle with an ancient satanic force to save the soul of a young woman.,Mark Neveldine,"Olivia Taylor Dudley, Michael Peña, Dougray Scott, Djimon Hounsou"
"https://m.media-amazon.com/images/M/MV5BNTY0ODRmZDktMzM2MC00NThmLWEyMDMtODQzNWEyMjMxYTYzXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UY209_CR3,0,140,209_AL_.jpg",Broken Blossoms or The Yellow Man and the Girl,1919,N/A,90,"Drama, Romance",7.2,^^^^^^,"10,825",*****,"A frail waif, abused by her brutal boxer father in London's seedy Limehouse District, is befriended by a sensitive Chinese immigrant with tragic consequences.",D.W. Griffith,"Lillian Gish, Richard Barthelmess, Donald Crisp, Arthur Howard"
"https://m.media-amazon.com/images/M/MV5BMjE0NTExOTA2Ml5BMl5BanBnXkFtZTcwOTIyNTAwMQ@@._V1_UY209_CR0,0,140,209_AL_.jpg",The Singing Detective,2003,R,109,"Comedy, Crime, Musical",5.4,45,"8,834",$0.34M,"From his hospital bed, a writer suffering from a skin disease hallucinates musical numbers and paranoid plots.",Keith Gordon,"Robert Downey Jr., Robin Wright, Mel Gibson, Jeremy Northam"
"https://m.media-amazon.com/images/M/MV5BYzFmZDM0NDctNTk2Ny00ZjVmLTkwODItMWUxYzIwMGIzYzEzXkEyXkFqcGdeQXVyMjMwNDgzNjc@._V1_UY209_CR8,0,140,209_AL_.jpg",Avenging Angelo,2002,R,97,"Action, Comedy, Crime",5.1,^^^^^^,"9,785",*****,"A woman who has just discovered she is the daughter of a murdered Mafia chieftain seeks revenge, with the aide of her father's faithful bodyguard.",Martyn Burke,"Sylvester Stallone, Madeleine Stowe, Anthony Quinn, Raoul Bova"
"https://m.media-amazon.com/images/M/MV5BZTVlYzliMDgtZWFkNi00MDI1LWFkYjktYTcyYmRhMzU3MjI2L2ltYWdlXkEyXkFqcGdeQXVyNDkzNTM2ODg@._V1_UY209_CR6,0,140,209_AL_.jpg",Pour elle,2008,N/A,96,"Crime, Drama, Thriller",7.1,^^^^^^,"9,590",*****,"With no legal means left to him, a high school teacher devises a daring plan to rescue his wrongfully imprisoned wife from jail.",Fred Cavayé,"Vincent Lindon, Diane Kruger, Lancelot Roch, Olivier Marchal"
"https://m.media-amazon.com/images/M/MV5BMDQ5NGI1NDUtNWI0NS00OWNkLWJlZmMtNmYyYmMwOGI0YmY2XkEyXkFqcGdeQXVyOTk4MjA5NjQ@._V1_UX140_CR0,0,140,209_AL_.jpg",Popiól i diament,1958,N/A,103,"Drama, Romance, War",7.8,^^^^^^,"12,926",*****,"As WWII and the German occupation ends, the Polish resistance and the Russian forces turn on each other in an attempt to take over leadership in Communist Poland.",Andrzej Wajda,"Zbigniew Cybulski, Ewa Krzyzewska, Waclaw Zastrzezynski, Adam Pawlikowski"
"https://m.media-amazon.com/images/M/MV5BOTg2NjBjYTAtNzEwNi00MjMzLWFhYzYtNzY1MzQ0MjMwMWQ1XkEyXkFqcGdeQXVyNTcwNjUwNzk@._V1_UX140_CR0,0,140,209_AL_.jpg",Trust,1990,R,107,"Comedy, Crime, Drama",7.4,67,"11,858",$0.36M,"After being thrown out of her house, Maria encounters a married woman who complains of not having children. Maria ends up in an abandoned house, where she meets Matthew. When a baby is kidnapped Maria sets out to find the woman.",Hal Hartley,"Adrienne Shelly, Martin Donovan, Rebecca Nelson, John MacKay"
"https://m.media-amazon.com/images/M/MV5BMTYwOTk0OTI0MF5BMl5BanBnXkFtZTgwOTA1NTM2MTI@._V1_UX140_CR0,0,140,209_AL_.jpg",The Details,2011,R,101,"Comedy, Drama",6.1,56,"9,676",$0.06M,"When a family of raccoons discover worms living underneath the sod in Jeff and Nealy's backyard, this pest problem begins a darkly comic and wild chain reaction of domestic tension, infidelity and murder.",Jacob Estes,"Tobey Maguire, Elizabeth Banks, Laura Linney, Ray Liotta"
"https://m.media-amazon.com/images/M/MV5BMDQ3ODM1YzYtYTZiMy00YWQxLWE2MzAtYWVlM2Q5OWRhYmExXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_UY209_CR2,0,140,209_AL_.jpg",Bell Book and Candle,1958,N/A,106,"Comedy, Fantasy, Romance",6.8,^^^^^^,"12,270",*****,"A modern-day witch likes her neighbor but despises his fiancée, so she enchants him to love her instead.",Richard Quine,"James Stewart, Kim Novak, Jack Lemmon, Ernie Kovacs"
"https://m.media-amazon.com/images/M/MV5BOGNhMzc3ZWMtMjc5ZS00YWM4LTgzYTctYjgxOGY5YTdjZjYzXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX140_CR0,0,140,209_AL_.jpg",Blackmail,1929,N/A,85,"Crime, Drama, Thriller",6.9,^^^^^^,"11,564",*****,"After killing a man in self-defense, a young woman is blackmailed by a witness to the killing.",Alfred Hitchcock,"Anny Ondra, John Longden, Sara Allgood, Charles Paton"
"https://m.media-amazon.com/images/M/MV5BMzU1ZmJmYjMtYmQ2MS00NWQ4LTg2OTMtMDhmZmIzN2JiNDUzXkEyXkFqcGdeQXVyMjE3MTA1Mw@@._V1_UX140_CR0,0,140,209_AL_.jpg",Quatermass and the Pit,1967,N/A,97,"Horror, Mystery, Sci-Fi",7,^^^^^^,"11,050",*****,"A mysterious artifact is unearthed in London, and famous scientist Bernard Quatermass is called in to divine its origins and explain its strange effects on people.",Roy Ward Baker,"James Donald, Andrew Keir, Barbara Shelley, Julian Glover"
"https://m.media-amazon.com/images/M/MV5BYWE0NDY0NzEtOTdlMS00MWZlLTg3MDMtZGY0ZjhlYWIxNjk1XkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_UX140_CR0,0,140,209_AL_.jpg",Bol,2011,U,151,Drama,8.2,^^^^^^,"9,112",$0.15M,"A female convict on death row, her last wish is to tell her story to the media.",Shoaib Mansoor,"Humaima Malik, Manzar Sehbai, Shafqat Cheema, Iman Ali"
"https://m.media-amazon.com/images/M/MV5BMzc4Zjg0ZjEtYzlkYi00Njg1LWExYTItZWY5MmMyNmU0N2Y5XkEyXkFqcGdeQXVyNjc3MjQzNTI@._V1_UY209_CR0,0,140,209_AL_.jpg",Wandafuru raifu,1998,N/A,119,"Drama, Fantasy",7.6,91,"13,163",$0.80M,"After death, people have a week to choose only one memory to keep for eternity.",Hirokazu Koreeda,"Arata Iura, Erika Oda, Susumu Terajima, Takashi Naitô"
"https://m.media-amazon.com/images/M/MV5BMTQxMjY0MzgzMl5BMl5BanBnXkFtZTcwNjc0NjQ2OA@@._V1_UY209_CR0,0,140,209_AL_.jpg",Cirque du Soleil: Worlds Away,2012,PG,91,Fantasy,6.7,51,"8,172",$12.50M,"A young woman is entranced by an Aerialist. When they fall into the dreamlike world of Cirque du Soleil and are separated, they travel through the different tent worlds trying to find each other.",Andrew Adamson,"Erica Linz, Igor Zaripov, Lutz Halbhubner, John Clarke"
"https://m.media-amazon.com/images/M/MV5BN2Q3ZjI5Y2YtZmE4ZC00OWMzLTljNGYtZTgwOTViYzVmZWQ0XkEyXkFqcGdeQXVyMTA3OTE4MTYz._V1_UY209_CR1,0,140,209_AL_.jpg",Numb,I) (2007,R,93,"Comedy, Drama, Romance",6.6,^^^^^^,"8,590",*****,A chronically depressed screenwriter desperately tries to cure his condition when he meets the girl of his dreams.,Harris Goldberg,"Matthew Perry, Lynn Collins, Kevin Pollak, Bob Gunton"
"https://m.media-amazon.com/images/M/MV5BMTYwMTk1MTY5MF5BMl5BanBnXkFtZTcwNjUwMDY4Mw@@._V1_UY209_CR2,0,140,209_AL_.jpg",Vavien,2009,N/A,100,"Comedy, Drama, Thriller",7.5,^^^^^^,"13,350",*****,"A reckless electrician, who is struggling with debt, decides to kill his wife and use her savings as a way out. His plan takes an unexpected twist when his loving wife, comes back from the dead to be with her family.","Directors:Durul Taylan, Yagmur Taylan","Engin Günaydin, Binnur Kaya, Settar Tanriögen, Ilker Aksum"
"https://m.media-amazon.com/images/M/MV5BMjIyNDU4NTY3M15BMl5BanBnXkFtZTcwOTA3MDA1OQ@@._V1_UY209_CR0,0,140,209_AL_.jpg",Baggage Claim,2013,PG-13,96,"Comedy, Romance",5.1,34,"9,589",$21.56M,"Pledging to keep herself from being the oldest and the only woman in her entire family never to wed, Montana embarks on a thirty-day, thirty-thousand-mile expedition to charm a potential suitor into becoming her fiancé.",David E. Talbert,"Paula Patton, Taye Diggs, Jill Scott, Djimon Hounsou"
"https://m.media-amazon.com/images/M/MV5BMmZjNzViOTEtZTAzZS00MDY2LTg2YTMtZmE1ZmI2Y2Q2ZWU4XkEyXkFqcGdeQXVyMTEzNTk5Nzk@._V1_UY209_CR4,0,140,209_AL_.jpg",Du zhan,2012,R,107,"Action, Crime, Drama",7,86,"10,654",$0.13M,A drug cartel boss who is arrested in a raid is coerced into betraying his former accomplices as part of an undercover operation.,Johnnie To,"Louis Koo, Honglei Sun, Yi Huang, Michelle Ye"
"https://m.media-amazon.com/images/M/MV5BMTUxMDI3NDA1NV5BMl5BanBnXkFtZTcwMTE5ODcyMQ@@._V1_UY209_CR3,0,140,209_AL_.jpg",Mustafa Hakkinda Hersey,2004,N/A,119,"Drama, Thriller",7.5,^^^^^^,"9,670",*****,A Turkish thriller about a man forced to confront his past after he loses everything in an accident.,Çagan Irmak,"Nejat Isler, Fikret Kuskan, Basak Köklükaya, Serif Sezer"
"https://m.media-amazon.com/images/M/MV5BMTA4MTIzNTc2NTZeQTJeQWpwZ15BbWU4MDE0ODM4OTAx._V1_UY209_CR0,0,140,209_AL_.jpg",Cold Comes the Night,2013,R,90,"Action, Crime, Mystery",5.7,37,"9,522",*****,A struggling motel owner and her daughter are taken hostage by a nearly blind career criminal to be his eyes as he attempts to retrieve his cash package from a crooked cop.,Tze Chun,"Alice Eve, Bryan Cranston, Logan Marshall-Green, Ursula Parker"
"https://m.media-amazon.com/images/M/MV5BYTRlZTYyOGEtYjAzNC00YjM5LWI0ODItOGVkZWE1ODUwZDU0XkEyXkFqcGdeQXVyMTA0MTM5NjI2._V1_UX140_CR0,0,140,209_AL_.jpg",Gau ji,2004,N/A,91,"Drama, Horror",6.7,^^^^^^,"10,004",*****,Aunt Mei's famous homemade dumplings provide amazing age-defying qualities popular with middle-aged women. But her latest customer - a fading actress - is determined to find out what the secret ingredient is.,Fruit Chan,"Bai Ling, Miriam Chin-Wah Yeung, Sum-Yeung Wong, Wai-Ling Chan"
"https://m.media-amazon.com/images/M/MV5BYzZkNmI0MjgtNGIyNy00ZmM1LWFmMWItN2FhNjlmZjZiNmE1XkEyXkFqcGdeQXVyODEzOTQwNTY@._V1_UY209_CR6,0,140,209_AL_.jpg",Chachi 420,1997,U,155,"Comedy, Drama, Family",7.4,^^^^^^,"13,450",*****,Desperation to be with his only child forces a divorced man to take the guise of the child's nanny. Situations get really messy when the child's grandfather (the man's ex-father-in-law) falls in love with his disguised ex-son-in-law.,Kamal Haasan,"Kamal Haasan, Amrish Puri, Om Puri, Tabu"
"https://m.media-amazon.com/images/M/MV5BMDhlOWYxNjktNmNlOC00MjVhLTk0YjEtZTg4OWRkNGI4YmY1L2ltYWdlXkEyXkFqcGdeQXVyNzA1NzE3NjI@._V1_UY209_CR4,0,140,209_AL_.jpg",Josh,2000,UA,162,"Action, Drama, Musical",6.1,^^^^^^,"10,707",$0.43M,"Max, who lives with his twin sister Shirley in Goa, is enraged when he finds out that she has fallen in love with Rahul, his bitter rival Prakash's younger brother.",Mansoor Khan,"Shah Rukh Khan, Aishwarya Rai Bachchan, Chandrachur Singh, Sharad S. Kapoor"
"https://m.media-amazon.com/images/M/MV5BMjI5NDY1Mzg5NF5BMl5BanBnXkFtZTcwMTIzODI1NA@@._V1_UX140_CR0,0,140,209_AL_.jpg",The Missouri Breaks,1976,N/A,126,"Drama, Western",6.5,65,"11,564",$14.00M,"Tom Logan is a horse thief. Rancher David Braxton has horses, and a daughter, worth stealing. But Braxton has just hired Lee Clayton, an infamous ""regulator"", to hunt down the horse thieves; one at a time.",Arthur Penn,"Marlon Brando, Jack Nicholson, Randy Quaid, Kathleen Lloyd"
"https://m.media-amazon.com/images/M/MV5BZGE1ZDcxNTYtOTA0ZS00ZDEyLTgzZDktZTY3NzQ5ODI5OTYzXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UY209_CR3,0,140,209_AL_.jpg",No Entry,2005,U,158,"Comedy, Drama, Musical",6.6,^^^^^^,"12,467",$0.68M,"Kishan and Sunny's life are troubled after their womanizing friend Prem sets them up with a hooker named Bobby, leading to web of lies and confusions.",Anees Bazmee,"Salman Khan, Anil Kapoor, Fardeen Khan, Bipasha Basu"
"https://m.media-amazon.com/images/M/MV5BNzE4ZjUxZTgtZTY1NS00MDU1LWIwNWYtOTg3M2M4YWM5ZDMyL2ltYWdlXkEyXkFqcGdeQXVyNjQzNDI3NzY@._V1_UX140_CR0,0,140,209_AL_.jpg",Uncommon Valor,1983,N/A,105,"Action, Drama, Thriller",6.3,38,"11,328",$30.50M,"Ten years after his son went M.I.A. in Vietnam, U.S. Marine retired Colonel Jason Rhodes assembles a private rescue team to find Americans held in P.O.W. camps in Laos.",Ted Kotcheff,"Gene Hackman, Patrick Swayze, Robert Stack, Fred Ward"
"https://m.media-amazon.com/images/M/MV5BMmYzMzBmYTQtYmRkZC00MjdjLTg5MzctYjU1OWRjYjdlYmU1XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UY209_CR1,0,140,209_AL_.jpg",Shadows,1958,N/A,81,"Drama, Music, Romance",7.2,86,"12,177",*****,Cassavetes' jazz-scored improvisational film explores interracial friendships and relationships in Beat-Era (1950s) New York City.,John Cassavetes,"Ben Carruthers, Lelia Goldoni, Hugh Hurd, Anthony Ray"
"https://m.media-amazon.com/images/M/MV5BODE2Njk4MTU4NV5BMl5BanBnXkFtZTcwNjU4OTc1Ng@@._V1_UY209_CR7,0,140,209_AL_.jpg",Mere Brother Ki Dulhan,2011,UA,139,"Comedy, Drama, Family",5.9,^^^^^^,"9,889",$0.50M,A quirky rom-com where Kush finds the ideal Indian bride Dimple for his brother Luv and a series of comical and unpredictable events follow.,Ali Abbas Zafar,"Imran Khan, Katrina Kaif, Ali Zafar, Tara D'Souza"
"https://m.media-amazon.com/images/M/MV5BMjA3N2Q4MmUtMzA5MC00ZWY1LWIxNDItYWZkOWFmZGNkNWU4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY209_CR0,0,140,209_AL_.jpg",Fled,1996,R,98,"Action, Adventure, Crime",5.4,^^^^^^,"9,527",$17.10M,Two prisoners chained together flee during an escape attempt gone bad.,Kevin Hooks,"Laurence Fishburne, Stephen Baldwin, Will Patton, Robert John Burke"
"https://m.media-amazon.com/images/M/MV5BMTg5MTcwNzkxOV5BMl5BanBnXkFtZTcwNzAwMDgyNg@@._V1_UY209_CR0,0,140,209_AL_.jpg",Father of Invention,2010,PG-13,93,"Comedy, Drama",5.7,36,"8,812",*****,"After 8 years in prison, inventor Robert Axle struggles to win over his estranged family and catch up on current technology as he works to once again become the king of the infomercial.",Trent Cooper,"Kevin Spacey, Camilla Belle, Heather Graham, Johnny Knoxville"
"https://m.media-amazon.com/images/M/MV5BNjc1ZTk1ZWUtN2E0Yi00YzBkLWI5ZjAtZmFmNDJkNTk3NzhkXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_UX140_CR0,0,140,209_AL_.jpg",The Nun's Story,1959,U,149,Drama,7.5,78,"11,405",$12.80M,"After leaving a wealthy Belgian family to become a nun, Sister Luke struggles with her devotion to her vows during crisis, disappointment, and World War II.",Fred Zinnemann,"Audrey Hepburn, Peter Finch, Edith Evans, Peggy Ashcroft"
